Imbalance settlement period (CET);Imbalance Price [EUR/MWh];Situation;Day-ahead Price [EUR/MWh] ;;;;;;
2020-06-21 10:00:00;31,12666667;Balanced;15,6;OK;0;;;;
2020-06-21 11:00:00;30,336;Deficit;17;OK;0;;;;
2020-06-21 12:00:00;28,92533333;Deficit;18,62;OK;0;;;;
2020-06-21 13:00:00;10,824;Surplus;13,08;OK;0;;;;
2020-06-21 14:00:00;9,233333333;Surplus;8,26;FALSE;1;;;;
2020-06-21 15:00:00;9,481333333;Surplus;8,4;FALSE;1;;;;
2020-06-21 16:00:00;26,78;Deficit;11,65;OK;0;;;;
2020-06-21 17:00:00;33,39733333;Deficit;20,84;OK;0;;;;
2020-06-21 18:00:00;39,93066667;Deficit;24,83;OK;0;;;;
2020-06-21 19:00:00;41,57333333;Deficit;29,05;OK;0;;;;
2020-06-21 20:00:00;44,61733333;Deficit;29,64;OK;0;;;;
2020-06-21 21:00:00;21,02533333;Surplus;30,72;OK;0;;;;
2020-06-21 22:00:00;21,128;Surplus;32,93;OK;0;;;;
2020-06-21 23:00:00;21,628;Surplus;29,9;OK;0;;;;
2020-06-22 00:00:00;20,98666667;Surplus;23,57;OK;0;;;;
2020-06-22 01:00:00;17,68666667;Surplus;21,88;OK;0;;;;
2020-06-22 02:00:00;15,32;Surplus;20,61;OK;0;;;;
2020-06-22 03:00:00;13,62133333;Surplus;21,04;OK;0;;;;
2020-06-22 04:00:00;10,83066667;Surplus;21,5;OK;0;;;;
2020-06-22 05:00:00;8,710666667;Surplus;23,04;OK;0;;;;
2020-06-22 06:00:00;7,550666667;Surplus;30,69;OK;0;;;;
2020-06-22 07:00:00;7,666666667;Surplus;35,41;OK;0;;;;
2020-06-22 08:00:00;9,672;Surplus;38,58;OK;0;;;;
2020-06-22 09:00:00;19,30266667;Deficit;34,5;FALSE;1;;;;
2020-06-22 10:00:00;22,01066667;Deficit;33,08;FALSE;1;;;;
2020-06-22 11:00:00;23,98666667;Deficit;31,66;FALSE;1;;;;
2020-06-22 12:00:00;26,272;Deficit;30,14;FALSE;1;;;;
2020-06-22 13:00:00;7,909333333;Surplus;28,67;OK;0;;;;
2020-06-22 14:00:00;4,994666667;Surplus;28;OK;0;;;;
2020-06-22 15:00:00;5,08;Surplus;26,01;OK;0;;;;
2020-06-22 16:00:00;7,045333333;Surplus;25,16;OK;0;;;;
2020-06-22 17:00:00;12,60266667;Surplus;31,41;OK;0;;;;
2020-06-22 18:00:00;35,03466667;Deficit;34,39;OK;0;;;;
2020-06-22 19:00:00;40,98933333;Deficit;36,74;OK;0;;;;
2020-06-22 20:00:00;17,924;Surplus;37,63;OK;0;;;;
2020-06-22 21:00:00;18,576;Surplus;37,39;OK;0;;;;
2020-06-22 22:00:00;23,06133333;Surplus;36,38;OK;0;;;;
2020-06-22 23:00:00;21,02666667;Surplus;31,25;OK;0;;;;
2020-06-23 00:00:00;33,25733333;Surplus;30;FALSE;1;;;;
2020-06-23 01:00:00;30,872;Deficit;27,12;OK;0;;;;
2020-06-23 02:00:00;29,08;Deficit;25,88;OK;0;;;;
2020-06-23 03:00:00;12,72266667;Surplus;24,4;OK;0;;;;
2020-06-23 04:00:00;13,00133333;Surplus;24,43;OK;0;;;;
2020-06-23 05:00:00;13,932;Surplus;27,04;OK;0;;;;
2020-06-23 06:00:00;18,55866667;Surplus;34,99;OK;0;;;;
2020-06-23 07:00:00;49,96266667;Deficit;37,4;OK;0;;;;
2020-06-23 08:00:00;54,436;Deficit;37,16;OK;0;;;;
2020-06-23 09:00:00;48,67866667;Deficit;34,9;OK;0;;;;
2020-06-23 10:00:00;46,67466667;Deficit;31,92;OK;0;;;;
2020-06-23 11:00:00;44,672;Deficit;30,4;OK;0;;;;
2020-06-23 12:00:00;41,81066667;Deficit;29,6;OK;0;;;;
2020-06-23 13:00:00;37,61466667;Deficit;28,99;OK;0;;;;
2020-06-23 14:00:00;36,924;Deficit;28,63;OK;0;;;;
2020-06-23 15:00:00;34,43866667;Deficit;28,71;OK;0;;;;
2020-06-23 16:00:00;33,05066667;Deficit;30;OK;0;;;;
2020-06-23 17:00:00;41,31866667;Deficit;33;OK;0;;;;
2020-06-23 18:00:00;45,91866667;Deficit;36,59;OK;0;;;;
2020-06-23 19:00:00;49,28666667;Deficit;42,17;OK;0;;;;
2020-06-23 20:00:00;49,67333333;Deficit;41,63;OK;0;;;;
2020-06-23 21:00:00;49,144;Deficit;39,3;OK;0;;;;
2020-06-23 22:00:00;48,36133333;Deficit;38,19;OK;0;;;;
2020-06-23 23:00:00;41,53866667;Deficit;33;OK;0;;;;
2020-06-24 00:00:00;39,30533333;Deficit;33,02;OK;0;;;;
2020-06-24 01:00:00;16,4;Surplus;31,37;OK;0;;;;
2020-06-24 02:00:00;15,64933333;Surplus;27,83;OK;0;;;;
